x,y,vx,vy,paddle.y
1025,265.48982451501405,-15,-0.5784240335920389,281
1010,264.911400481422,-15,-0.5784240335920389,281
995,264.33297644782994,-15,-0.5784240335920389,281
980,263.7545524142379,-15,-0.5784240335920389,281
965,263.1761283806458,-15,-0.5784240335920389,281
950,262.59770434705376,-15,-0.5784240335920389,281
935,262.0192803134617,-15,-0.5784240335920389,281
920,261.44085627986965,-15,-0.5784240335920389,281
905,260.8624322462776,-15,-0.5784240335920389,281
890,260.28400821268553,-15,-0.5784240335920389,281
875,259.7055841790935,-15,-0.5784240335920389,281
860,259.1271601455014,-15,-0.5784240335920389,281
845,258.54873611190936,-15,-0.5784240335920389,281
830,257.9703120783173,-15,-0.5784240335920389,281
815,257.39188804472525,-15,-0.5784240335920389,281
800,256.8134640111332,-15,-0.5784240335920389,281
785,256.23503997754113,-15,-0.5784240335920389,281
770,255.6566159439491,-15,-0.5784240335920389,281
755,255.07819191035708,-15,-0.5784240335920389,281
740,254.49976787676505,-15,-0.5784240335920389,280
725,253.92134384317302,-15,-0.5784240335920389,279
710,253.342919809581,-15,-0.5784240335920389,277
695,252.76449577598896,-15,-0.5784240335920389,276
680,252.18607174239693,-15,-0.5784240335920389,275
665,251.6076477088049,-15,-0.5784240335920389,274
650,251.02922367521288,-15,-0.5784240335920389,272
635,250.45079964162085,-15,-0.5784240335920389,271
620,249.87237560802882,-15,-0.5784240335920389,269
605,249.2939515744368,-15,-0.5784240335920389,266
590,248.71552754084476,-15,-0.5784240335920389,265
575,248.13710350725273,-15,-0.5784240335920389,261
560,247.5586794736607,-15,-0.5784240335920389,260
545,246.98025544006867,-15,-0.5784240335920389,258
530,246.40183140647665,-15,-0.5784240335920389,254
515,245.82340737288462,-15,-0.5784240335920389,252
500,245.2449833392926,-15,-0.5784240335920389,249
485,244.66655930570056,-15,-0.5784240335920389,247
470,244.08813527210853,-15,-0.5784240335920389,244
455,243.5097112385165,-15,-0.5784240335920389,242
440,242.93128720492447,-15,-0.5784240335920389,241
425,242.35286317133244,-15,-0.5784240335920389,238
410,241.77443913774042,-15,-0.5784240335920389,237
395,241.1960151041484,-15,-0.5784240335920389,235
380,240.61759107055636,-15,-0.5784240335920389,233
365,240.03916703696433,-15,-0.5784240335920389,231
350,239.4607430033723,-15,-0.5784240335920389,229
335,238.88231896978027,-15,-0.5784240335920389,228
320,238.30389493618824,-15,-0.5784240335920389,225
305,237.72547090259621,-15,-0.5784240335920389,224
290,237.14704686900419,-15,-0.5784240335920389,222
275,236.56862283541216,-15,-0.5784240335920389,221
260,235.99019880182013,-15,-0.5784240335920389,220
245,235.4117747682281,-15,-0.5784240335920389,218
230,234.83335073463607,-15,-0.5784240335920389,217
215,234.25492670104404,-15,-0.5784240335920389,216
200,233.676502667452,-15,-0.5784240335920389,214
185,233.09807863385998,-15,-0.5784240335920389,213
170,232.51965460026796,-15,-0.5784240335920389,211
155,231.94123056667593,-15,-0.5784240335920389,209
140,231.3628065330839,-15,-0.5784240335920389,208
125,230.78438249949187,-15,-0.5784240335920389,206
110,230.20595846589984,-15,-0.5784240335920389,204
95,229.6275344323078,-15,-0.5784240335920389,204
80,229.04911039871578,-15,-0.5784240335920389,202
65,228.47068636512375,-15,-0.5784240335920389,201
50,227.89226233153173,-15,-0.5784240335920389,201
50,227.89226233153173,15,-5.298570493351199,200
65,222.59369183818052,15,-5.298570493351199,200
80,217.2951213448293,15,-5.298570493351199,200
95,211.9965508514781,15,-5.298570493351199,200
110,206.6979803581269,15,-5.298570493351199,201
125,201.3994098647757,15,-5.298570493351199,201
140,196.10083937142448,15,-5.298570493351199,201
155,190.80226887807328,15,-5.298570493351199,201
170,185.50369838472207,15,-5.298570493351199,201
185,180.20512789137086,15,-5.298570493351199,201
200,174.90655739801966,15,-5.298570493351199,201
215,169.60798690466845,15,-5.298570493351199,201
230,164.30941641131724,15,-5.298570493351199,201
245,159.01084591796604,15,-5.298570493351199,201
260,153.71227542461483,15,-5.298570493351199,201
275,148.41370493126362,15,-5.298570493351199,201
290,143.11513443791242,15,-5.298570493351199,201
305,137.8165639445612,15,-5.298570493351199,201
320,132.51799345121,15,-5.298570493351199,201
335,127.21942295785881,15,-5.298570493351199,201
350,121.92085246450762,15,-5.298570493351199,201
365,116.62228197115643,15,-5.298570493351199,201
380,111.32371147780523,15,-5.298570493351199,201
395,106.02514098445404,15,-5.298570493351199,201
410,100.72657049110285,15,-5.298570493351199,201
425,95.42799999775166,15,-5.298570493351199,201
440,90.12942950440046,15,-5.298570493351199,201
455,84.83085901104927,15,-5.298570493351199,201
470,79.53228851769808,15,-5.298570493351199,201
485,74.23371802434689,15,-5.298570493351199,201
500,68.93514753099569,15,-5.298570493351199,201
515,63.63657703764449,15,-5.298570493351199,201
530,58.33800654429329,15,-5.298570493351199,201
545,53.03943605094209,15,-5.298570493351199,201
560,47.740865557590894,15,-5.298570493351199,201
575,42.442295064239694,15,-5.298570493351199,201
590,37.143724570888494,15,-5.298570493351199,201
605,31.845154077537295,15,-5.298570493351199,201
620,26.546583584186095,15,-5.298570493351199,201
635,21.248013090834895,15,-5.298570493351199,201
650,15.949442597483696,15,-5.298570493351199,201
650,15.949442597483696,15,5.298570493351199,201
665,21.248013090834895,15,5.298570493351199,201
680,26.546583584186095,15,5.298570493351199,201
695,31.845154077537295,15,5.298570493351199,201
710,37.143724570888494,15,5.298570493351199,201
725,42.442295064239694,15,5.298570493351199,201
740,47.740865557590894,15,5.298570493351199,201
755,53.03943605094209,15,5.298570493351199,201
770,58.33800654429329,15,5.298570493351199,201
785,63.63657703764449,15,5.298570493351199,201
800,68.93514753099569,15,5.298570493351199,201
815,74.23371802434689,15,5.298570493351199,201
830,79.53228851769808,15,5.298570493351199,201
845,84.83085901104927,15,5.298570493351199,201
860,90.12942950440046,15,5.298570493351199,201
875,95.42799999775166,15,5.298570493351199,201
890,100.72657049110285,15,5.298570493351199,201
905,106.02514098445404,15,5.298570493351199,201
920,111.32371147780523,15,5.298570493351199,201
935,116.62228197115643,15,5.298570493351199,201
950,121.92085246450762,15,5.298570493351199,201
965,127.21942295785881,15,5.298570493351199,201
980,132.51799345121,15,5.298570493351199,201
995,137.8165639445612,15,5.298570493351199,201
1010,143.11513443791242,15,5.298570493351199,201
1025,148.41370493126362,15,5.298570493351199,201
1040,153.71227542461483,15,5.298570493351199,201
1055,159.01084591796604,15,5.298570493351199,201
1070,164.30941641131724,15,5.298570493351199,201
1085,169.60798690466845,15,5.298570493351199,201
1100,174.90655739801966,15,5.298570493351199,201
1115,180.20512789137086,15,5.298570493351199,201
1130,185.50369838472207,15,5.298570493351199,201
1145,190.80226887807328,15,5.298570493351199,201
1160,196.10083937142448,15,5.298570493351199,201
1175,201.3994098647757,15,5.298570493351199,201
1190,206.6979803581269,15,5.298570493351199,201
1205,211.9965508514781,15,5.298570493351199,201
1220,217.2951213448293,15,5.298570493351199,201
1235,222.59369183818052,15,5.298570493351199,201
1250,227.89226233153173,15,5.298570493351199,201
1265,233.19083282488293,15,5.298570493351199,201
1280,238.48940331823414,15,5.298570493351199,201
1295,243.78797381158535,15,5.298570493351199,201
1310,249.08654430493655,15,5.298570493351199,201
1325,254.38511479828776,15,5.298570493351199,201
1325,254.38511479828776,-15,5.298570493351199,201
1310,259.68368529163894,-15,5.298570493351199,201
1295,264.9822557849901,-15,5.298570493351199,201
1280,270.2808262783413,-15,5.298570493351199,201
1265,275.5793967716925,-15,5.298570493351199,201
1250,280.87796726504365,-15,5.298570493351199,201
1235,286.17653775839483,-15,5.298570493351199,201
1220,291.475108251746,-15,5.298570493351199,201
1205,296.7736787450972,-15,5.298570493351199,201
1190,302.07224923844836,-15,5.298570493351199,201
1175,307.37081973179954,-15,5.298570493351199,201
1160,312.6693902251507,-15,5.298570493351199,201
1145,317.9679607185019,-15,5.298570493351199,201
1130,323.2665312118531,-15,5.298570493351199,201
1115,328.56510170520426,-15,5.298570493351199,201
1100,333.86367219855543,-15,5.298570493351199,201
1085,339.1622426919066,-15,5.298570493351199,201
1070,344.4608131852578,-15,5.298570493351199,201
1055,349.75938367860897,-15,5.298570493351199,201
1040,355.05795417196015,-15,5.298570493351199,201
1025,360.3565246653113,-15,5.298570493351199,201
1010,365.6550951586625,-15,5.298570493351199,201
995,370.9536656520137,-15,5.298570493351199,201
980,376.25223614536486,-15,5.298570493351199,201
965,381.55080663871604,-15,5.298570493351199,201
950,386.8493771320672,-15,5.298570493351199,201
935,392.1479476254184,-15,5.298570493351199,201
920,397.4465181187696,-15,5.298570493351199,201
905,402.74508861212075,-15,5.298570493351199,201
890,408.04365910547193,-15,5.298570493351199,201
875,413.3422295988231,-15,5.298570493351199,201
860,418.6408000921743,-15,5.298570493351199,201
845,423.93937058552547,-15,5.298570493351199,201
830,429.23794107887664,-15,5.298570493351199,201
815,434.5365115722278,-15,5.298570493351199,201
800,439.835082065579,-15,5.298570493351199,201
785,445.1336525589302,-15,5.298570493351199,201
770,450.43222305228136,-15,5.298570493351199,201
755,455.73079354563254,-15,5.298570493351199,201
740,461.0293640389837,-15,5.298570493351199,201
725,466.3279345323349,-15,5.298570493351199,201
710,471.6265050256861,-15,5.298570493351199,201
695,476.92507551903725,-15,5.298570493351199,201
680,482.22364601238843,-15,5.298570493351199,201
665,487.5222165057396,-15,5.298570493351199,201
650,492.8207869990908,-15,5.298570493351199,201
635,498.11935749244196,-15,5.298570493351199,201
620,503.41792798579314,-15,5.298570493351199,201
605,508.7164984791443,-15,5.298570493351199,201
590,514.0150689724956,-15,5.298570493351199,201
575,519.3136394658468,-15,5.298570493351199,201
560,524.612209959198,-15,5.298570493351199,201
545,529.9107804525493,-15,5.298570493351199,201
530,535.2093509459005,-15,5.298570493351199,201
515,540.5079214392517,-15,5.298570493351199,201
500,545.806491932603,-15,5.298570493351199,201
485,551.1050624259542,-15,5.298570493351199,218
470,556.4036329193054,-15,5.298570493351199,245
455,561.7022034126567,-15,5.298570493351199,258
440,567.0007739060079,-15,5.298570493351199,279
425,572.2993443993591,-15,5.298570493351199,295
410,577.5979148927104,-15,5.298570493351199,306
395,582.8964853860616,-15,5.298570493351199,317
380,588.1950558794128,-15,5.298570493351199,323
365,593.4936263727641,-15,5.298570493351199,334
350,598.7921968661153,-15,5.298570493351199,342
335,604.0907673594666,-15,5.298570493351199,351
320,609.3893378528178,-15,5.298570493351199,356
305,614.687908346169,-15,5.298570493351199,362
290,619.9864788395203,-15,5.298570493351199,367
275,625.2850493328715,-15,5.298570493351199,374
260,630.5836198262227,-15,5.298570493351199,387
260,630.5836198262227,-15,-5.298570493351199,396
245,625.2850493328715,-15,-5.298570493351199,407
230,619.9864788395203,-15,-5.298570493351199,411
215,614.687908346169,-15,-5.298570493351199,418
200,609.3893378528178,-15,-5.298570493351199,422
185,604.0907673594666,-15,-5.298570493351199,427
170,598.7921968661153,-15,-5.298570493351199,440
155,593.4936263727641,-15,-5.298570493351199,447
140,588.1950558794128,-15,-5.298570493351199,452
125,582.8964853860616,-15,-5.298570493351199,454
110,577.5979148927104,-15,-5.298570493351199,455
95,572.2993443993591,-15,-5.298570493351199,458
80,567.0007739060079,-15,-5.298570493351199,460
65,561.7022034126567,-15,-5.298570493351199,465
50,556.4036329193054,-15,-5.298570493351199,468
50,556.4036329193054,15,0.8430176400490171,473
65,557.2466505593544,15,0.8430176400490171,474
80,558.0896681994034,15,0.8430176400490171,477
95,558.9326858394523,15,0.8430176400490171,477
110,559.7757034795013,15,0.8430176400490171,478
125,560.6187211195503,15,0.8430176400490171,478
140,561.4617387595993,15,0.8430176400490171,478
155,562.3047563996482,15,0.8430176400490171,476
170,563.1477740396972,15,0.8430176400490171,471
185,563.9907916797462,15,0.8430176400490171,466
200,564.8338093197951,15,0.8430176400490171,458
215,565.6768269598441,15,0.8430176400490171,453
230,566.5198445998931,15,0.8430176400490171,446
245,567.362862239942,15,0.8430176400490171,442
260,568.205879879991,15,0.8430176400490171,438
275,569.04889752004,15,0.8430176400490171,436
290,569.891915160089,15,0.8430176400490171,432
305,570.7349328001379,15,0.8430176400490171,429
320,571.5779504401869,15,0.8430176400490171,427
335,572.4209680802359,15,0.8430176400490171,424
350,573.2639857202848,15,0.8430176400490171,421
365,574.1070033603338,15,0.8430176400490171,414
380,574.9500210003828,15,0.8430176400490171,403
395,575.7930386404317,15,0.8430176400490171,385
410,576.6360562804807,15,0.8430176400490171,368
425,577.4790739205297,15,0.8430176400490171,355
440,578.3220915605787,15,0.8430176400490171,323
455,579.1651092006276,15,0.8430176400490171,305
470,580.0081268406766,15,0.8430176400490171,283
485,580.8511444807256,15,0.8430176400490171,268
500,581.6941621207745,15,0.8430176400490171,251
515,582.5371797608235,15,0.8430176400490171,230
530,583.3801974008725,15,0.8430176400490171,218
545,584.2232150409214,15,0.8430176400490171,203
560,585.0662326809704,15,0.8430176400490171,191
575,585.9092503210194,15,0.8430176400490171,134
590,586.7522679610684,15,0.8430176400490171,134
605,587.5952856011173,15,0.8430176400490171,134
620,588.4383032411663,15,0.8430176400490171,134
635,589.2813208812153,15,0.8430176400490171,134
650,590.1243385212642,15,0.8430176400490171,134
665,590.9673561613132,15,0.8430176400490171,134
680,591.8103738013622,15,0.8430176400490171,134
695,592.6533914414111,15,0.8430176400490171,134
710,593.4964090814601,15,0.8430176400490171,134
725,594.3394267215091,15,0.8430176400490171,134
740,595.182444361558,15,0.8430176400490171,134
755,596.025462001607,15,0.8430176400490171,134
770,596.868479641656,15,0.8430176400490171,134
785,597.711497281705,15,0.8430176400490171,134
800,598.5545149217539,15,0.8430176400490171,134
815,599.3975325618029,15,0.8430176400490171,134
830,600.2405502018519,15,0.8430176400490171,134
845,601.0835678419008,15,0.8430176400490171,134
860,601.9265854819498,15,0.8430176400490171,134
875,602.7696031219988,15,0.8430176400490171,134
890,603.6126207620478,15,0.8430176400490171,134
905,604.4556384020967,15,0.8430176400490171,134
920,605.2986560421457,15,0.8430176400490171,134
935,606.1416736821947,15,0.8430176400490171,134
950,606.9846913222436,15,0.8430176400490171,134
965,607.8277089622926,15,0.8430176400490171,134
980,608.6707266023416,15,0.8430176400490171,134
995,609.5137442423905,15,0.8430176400490171,134
1010,610.3567618824395,15,0.8430176400490171,134
1025,611.1997795224885,15,0.8430176400490171,134
1040,612.0427971625375,15,0.8430176400490171,134
1055,612.8858148025864,15,0.8430176400490171,134
1070,613.7288324426354,15,0.8430176400490171,150
1085,614.5718500826844,15,0.8430176400490171,164
1100,615.4148677227333,15,0.8430176400490171,180
1115,616.2578853627823,15,0.8430176400490171,202
